run_id,seed,N,size,tau,k,fault,eps,verifier,mode,trial,verdict,tp,fp,fn,detected
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,1,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,2,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,7,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,7,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,7,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,8,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,8,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,8,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,8,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,12,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,12,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,12,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,12,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,12,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,12,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,12,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,12,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,13,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,13,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,13,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,13,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,13,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,13,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,13,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,13,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,14,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,14,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,14,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,14,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,14,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,14,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,14,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,14,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,15,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,15,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,15,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,15,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,15,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,15,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,15,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,15,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,16,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,16,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,16,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,16,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,16,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,16,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,16,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,16,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,17,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,17,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,17,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,17,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,17,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,17,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,17,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,17,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,18,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,18,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,18,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,18,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,18,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,18,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,18,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,18,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,19,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,19,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,19,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,19,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,19,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,19,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,19,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,19,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F1b,0.001,V1,sampling,20,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F1b,0.001,V1,sampling,20,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F1b,0.001,V1,sampling,20,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F1b,0.001,V1,sampling,20,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F1b,0.001,V1,sampling,20,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F1b,0.001,V1,sampling,20,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F1b,0.001,V1,sampling,20,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,500,F1b,0.001,V1,sampling,20,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,1,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,2,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,3,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,3,FAIL,2,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,3,FAIL,2,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,4,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,5,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,6,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,7,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,8,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,8,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,9,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,9,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,9,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,10,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,200,F3,0.001,V1,sampling,11,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,500,F3,0.001,V1,sampling,11,FAIL,1,0,0,1
s1001-N10000-b200-t128,1001,10000,200,128,1,F3,0.001,V1,sampling,12,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,5,F3,0.001,V1,sampling,12,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,10,F3,0.001,V1,sampling,12,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,25,F3,0.001,V1,sampling,12,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,50,F3,0.001,V1,sampling,12,PASS,0,0,0,0
s1001-N10000-b200-t128,1001,10000,200,128,100,F3,0.001,V1,sampling,12,PASS,0,0,0,0
